,id,year,category,laureate_type,full_name,gender,birth_date,birth_city,birth_city_now,birth_country,birth_country_now,birth_continent,death_date,prize_share,prize,motivation,affiliation_1_name,affiliation_1_city,affiliation_1_country,affiliation_2_name,affiliation_2_city,affiliation_2_country,org_city_now,org_country_now,org_continent,affiliation_3_name,affiliation_3_city,affiliation_3_country,affiliation_4_name,affiliation_4_city,affiliation_4_country
668,668,1991,Literature,Individual,Nadine Gordimer,female,1923-11-20,Springs,Springs,South Africa,South Africa,Africa,2014-07-13,1,The Nobel Prize in Literature 1991,who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity,,,,,,,,,,,,,,,
669,665,1988,Literature,Individual,Naguib Mahfouz,male,1911-12-11,Cairo,Cairo,Egypt,Egypt,Africa,2006-08-30,1,The Nobel Prize in Literature 1988,"who, through works rich in nuance - now clear-sightedly realistic, now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind",,,,,,,,,,,,,,,
670,503,1938,Peace,Organization,Nansen International Office for Refugees,,,,,,,,,1,The Nobel Peace Prize 1938,for having carried on the work of Fridtjof Nansen to the benefit of refugees across Europe,,,,,,,Geneva,Switzerland,Europe,,,,,,
671,1033,2023,Peace,Individual,Narges Mohammadi,female,1972-04-21,Zanjan,Zanjan,Iran,Iran,Asia,NaN,1,The Nobel Peace Prize 2023,for her fight against the oppression of women in Iran and her fight to promote human rights and freedom for all,,,,,,,,,,,,,,,
672,495,1930,Peace,Individual,Lars Olof Jonathan (Nathan) Söderblom,male,1866-01-15,Trönö,Trönö,Sweden,Sweden,Europe,1931-07-12,1,The Nobel Peace Prize 1930,for promoting Christian unity and helping create 'that new attitude of mind which is necessary if peace between nations is to become reality',,,,,,,,,,,,,,,
673,925,2015,Peace,Organization,National Dialogue Quartet,,,,,,,,,1,The Nobel Peace Prize 2015,for its decisive contribution to the building of a pluralistic democracy in Tunisia in the wake of the Jasmine Revolution of 2011,,,,,,,NaN,NaN,NaN,,,,,,
674,640,1966,Literature,Individual,Nelly Sachs,female,1891-12-10,Berlin,Berlin,Germany,Germany,Europe,1970-05-12,1/2,The Nobel Prize in Literature 1966,"for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength",,,,,,,,,,,,,,,
675,555,1993,Peace,Individual,Nelson Rolihlahla Mandela,male,1918-07-18,Mvezo,Mvezo,South Africa,South Africa,Africa,2013-12-05,1/2,The Nobel Peace Prize 1993,"for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa",,,,,,,,,,,,,,,
676,497,1931,Peace,Individual,Nicholas Murray Butler,male,1862-04-02,"Elizabeth, NJ","Elizabeth, NJ",USA,USA,North America,1947-12-07,1/2,The Nobel Peace Prize 1931,for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind,Columbia University,"New York, NY",USA,,,,,,,,,,,,
677,118,1981,Physics,Individual,Nicolaas Bloembergen,male,1920-03-11,Dordrecht,Dordrecht,the Netherlands,the Netherlands,Europe,2017-09-05,1/4,The Nobel Prize in Physics 1981,for their contribution to the development of laser spectroscopy,Harvard University,"Cambridge, MA",USA,,,,,,,,,,,,
678,82,1964,Physics,Individual,Nicolay Gennadiyevich Basov,male,1922-12-14,Usman,Usman,USSR,Russia,Europe,2001-07-01,1/4,The Nobel Prize in Physics 1964,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle",P.N. Lebedev Physical Institute,Moscow,Russia,,,,,,,,,,,,
679,27,1922,Physics,Individual,Niels Henrik David Bohr,male,1885-10-07,Copenhagen,Copenhagen,Denmark,Denmark,Europe,1962-11-18,1,The Nobel Prize in Physics 1922,for his services in the investigation of the structure of atoms and of the radiation emanating from them,Copenhagen University,Copenhagen,Denmark,,,,,,,,,,,,
680,429,1984,Physiology or Medicine,Individual,Niels K. Jerne,male,1911-12-23,London,London,United Kingdom,United Kingdom,Europe,1994-10-07,1/3,The Nobel Prize in Physiology or Medicine 1984,for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies,Basel Institute for Immunology,Basel,Switzerland,,,,,,,,,,,,
681,295,1903,Physiology or Medicine,Individual,Niels Ryberg Finsen,male,1860-12-15,Thorshavn,Thorshavn,Faroe Islands (Denmark),Faroe Islands (Denmark),Europe,1904-09-24,1,The Nobel Prize in Physiology or Medicine 1903,"in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science",Finsen Medical Light Institute,Copenhagen,Denmark,,,,,,,,,,,,
682,1043,2024,Peace,Organization,Nihon Hidankyo,,,,,,,,,1,The Nobel Peace Prize 2024,for its efforts to achieve a world free of nuclear weapons and for demonstrating through witness testimony that nuclear weapons must never be used again,,,,,,,NaN,NaN,NaN,,,,,,
683,402,1973,Physiology or Medicine,Individual,Nikolaas Tinbergen,male,1907-04-15,the Hague,the Hague,the Netherlands,the Netherlands,Europe,1988-12-21,1/3,The Nobel Prize in Physiology or Medicine 1973,for their discoveries concerning organization and elicitation of individual and social behaviour patterns,University of Oxford,Oxford,United Kingdom,,,,,,,,,,,,
684,220,1956,Chemistry,Individual,Nikolay Nikolaevich Semenov,male,1896-04-03,Saratov,Saratov,Russia,Russia,Europe,1986-09-25,1/2,The Nobel Prize in Chemistry 1956,for their researches into the mechanism of chemical reactions,Institute for Chemical Physics of the Academy of Sciences of the USSR,Moscow,Russia,Lomonosov Moscow State University,Moscow,Russia,,,,,,,,,
685,528,1970,Peace,Individual,Norman Ernest Borlaug,male,1914-03-25,"Cresco, IA","Cresco, IA",USA,USA,North America,2009-09-12,1,The Nobel Peace Prize 1970,for having given a well-founded hope - the green revolution,,,,,,,,,,,,,,,
686,135,1989,Physics,Individual,Norman F. Ramsey,male,1915-08-27,"Washington, D.C.","Washington, D.C.",USA,USA,North America,2011-11-04,1/2,The Nobel Prize in Physics 1989,for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks,Harvard University,"Cambridge, MA",USA,,,,,,,,,,,,
687,196,1937,Chemistry,Individual,Walter Norman Haworth,male,1883-03-19,Chorley,Chorley,United Kingdom,United Kingdom,Europe,1950-03-19,1/2,The Nobel Prize in Chemistry 1937,for his investigations on carbohydrates and vitamin C,Birmingham University,Birmingham,United Kingdom,,,,,,,,,,,,
688,667,1990,Literature,Individual,Octavio Paz,male,1914-03-31,Mexico City,Mexico City,Mexico,Mexico,North America,1998-04-19,1,The Nobel Prize in Literature 1990,"for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity",,,,,,,,,,,,,,,
689,238,1969,Chemistry,Individual,Odd Hassel,male,1897-05-17,Kristiania,Oslo,Norway,Norway,Europe,1981-05-11,1/2,The Nobel Prize in Chemistry 1969,for their contributions to the development of the concept of conformation and its application in chemistry,University of Oslo,Oslo,Norway,,,,,,,,,,,,
690,655,1979,Literature,Individual,Odysseus Elytis,male,1911-11-02,Iráklion,Iráklion,Crete,Greece,Europe,1996-03-18,1,The Nobel Prize in Literature 1979,"for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness",,,,,,,,,,,,,,,
691,515,1954,Peace,Organization,Office of the United Nations High Commissioner for Refugees,,,,,,,,,1,The Nobel Peace Prize 1954,for its efforts to heal the wounds of war by providing help and protection to refugees all over the world,,,,,,,Geneva,Switzerland,Europe,,,,,,
692,515,1981,Peace,Organization,Office of the United Nations High Commissioner for Refugees,,,,,,,,,1,The Nobel Peace Prize 1981,for promoting the fundamental rights of refugees,,,,,,,Geneva,Switzerland,Europe,,,,,,
693,979,2018,Literature,Individual,Olga Tokarczuk,female,1962-01-29,Sulechów,Sulechów,Poland,Poland,Europe,NaN,1,The Nobel Prize in Literature 2018,for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life,,,,,,,,,,,,,,,
694,847,2009,Economic Sciences,Individual,Oliver E. Williamson,male,1932-09-27,"Superior, WI","Superior, WI",USA,USA,North America,NaN,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2009,"for his analysis of economic governance, especially the boundaries of the firm",University of California,"Berkeley, CA",USA,,,,,,,,,,,,
695,935,2016,Economic Sciences,Individual,Oliver Hart,male,1948-10-09,London,London,United Kingdom,United Kingdom,Europe,NaN,1/2,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2016,for their contributions to contract theory,Harvard University,"Cambridge, MA",USA,,,,,,,,,,,,
696,813,2007,Physiology or Medicine,Individual,Oliver Smithies,male,1925-06-23,Halifax,Halifax,United Kingdom,United Kingdom,Europe,2017-01-10,1/3,The Nobel Prize in Physiology or Medicine 2007,for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,University of North Carolina,"Chapel Hill, NC",USA,,,,,,,,,,,,
697,893,2013,Peace,Organization,Organisation for the Prohibition of Chemical Weapons,,,,,,,,,1,The Nobel Peace Prize 2013,for its extensive efforts to eliminate chemical weapons,,,,,,,NaN,NaN,NaN,,,,,,
698,808,2006,Literature,Individual,Orhan Pamuk,male,1952-06-07,Istanbul,Istanbul,Turkey,Turkey,Asia,NaN,1,The Nobel Prize in Literature 2006,who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures,,,,,,,,,,,,,,,
699,829,2008,Chemistry,Individual,Osamu Shimomura,male,1928-08-27,Kyoto,Kyoto,Japan,Japan,Asia,2018-10-19,1/3,The Nobel Prize in Chemistry 2008,"for the discovery and development of the green fluorescent protein, GFP",Marine Biological Laboratory (MBL),"Woods Hole, MA",USA,Boston University Medical School,"Massachusetts, MA",USA,,,,,,,,,
700,549,1987,Peace,Individual,Oscar Arias Sánchez,male,1940-09-13,Heredia,Heredia,Costa Rica,Costa Rica,North America,NaN,1,The Nobel Peace Prize 1987,for his work for lasting peace in Central America,,,,,,,,,,,,,,,
701,210,1950,Chemistry,Individual,Otto Paul Hermann Diels,male,1876-01-23,Hamburg,Hamburg,Germany,Germany,Europe,1954-03-07,1/2,The Nobel Prize in Chemistry 1950,for their discovery and development of the diene synthesis,Kiel University,Kiel,Germany,,,,,,,,,,,,
702,202,1944,Chemistry,Individual,Otto Hahn,male,1879-03-08,Frankfurt-on-the-Main,Frankfurt-on-the-Main,Germany,Germany,Europe,1968-07-28,1,The Nobel Prize in Chemistry 1944,for his discovery of the fission of heavy nuclei,Kaiser-Wilhelm-Institut (now Max-Planck Institut) für Chemie,Berlin-Dahlem,Germany,,,,,,,,,,,,
703,331,1936,Physiology or Medicine,Individual,Otto Loewi,male,1873-06-03,Frankfurt-on-the-Main,Frankfurt-on-the-Main,Germany,Germany,Europe,1961-12-25,1/2,The Nobel Prize in Physiology or Medicine 1936,for their discoveries relating to chemical transmission of nerve impulses,Graz University,Graz,Austria,,,,,,,,,,,,
704,312,1922,Physiology or Medicine,Individual,Otto Fritz Meyerhof,male,1884-04-12,Hanover,Hanover,Germany,Germany,Europe,1951-10-06,1/2,The Nobel Prize in Physiology or Medicine 1922,for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle,Kiel University,Kiel,Germany,,,,,,,,,,,,
705,48,1943,Physics,Individual,Otto Stern,male,1888-02-17,Sorau,Zory,Germany,Poland,Europe,1969-08-17,1,The Nobel Prize in Physics 1943,for his contribution to the development of the molecular ray method and his discovery of the magnetic moment of the proton,Carnegie Institute of Technology,"Pittsburgh, PA",USA,,,,,,,,,,,,
706,169,1910,Chemistry,Individual,Otto Wallach,male,1847-03-27,Koenigsberg,Kaliningrad,Germany,Russia,Europe,1931-02-26,1,The Nobel Prize in Chemistry 1910,in recognition of his services to organic chemistry and the chemical industry by his pioneer work in the field of alicyclic compounds,Goettingen University,Göttingen,Germany,,,,,,,,,,,,
707,322,1931,Physiology or Medicine,Individual,Otto Heinrich Warburg,male,1883-10-08,Freiburg im Breisgau,Freiburg im Breisgau,Germany,Germany,Europe,1970-08-01,1,The Nobel Prize in Physiology or Medicine 1931,for his discovery of the nature and mode of action of the respiratory enzyme,Kaiser-Wilhelm-Institut (now Max-Planck-Institut) für Biologie,Berlin-Dahlem,Germany,,,,,,,,,,,,
708,73,1959,Physics,Individual,Owen Chamberlain,male,1920-07-10,"San Francisco, CA","San Francisco, CA",USA,USA,North America,2006-02-28,1/2,The Nobel Prize in Physics 1959,for their discovery of the antiproton,University of California,"Berkeley, CA",USA,,,,,,,,,,,,
709,35,1928,Physics,Individual,Owen Willans Richardson,male,1879-04-26,Dewsbury,Dewsbury,United Kingdom,United Kingdom,Europe,1959-02-15,1,The Nobel Prize in Physics 1928,for his work on the thermionic phenomenon and especially for the discovery of the law named after him,London University,London,United Kingdom,,,,,,,,,,,,
710,645,1971,Literature,Individual,Pablo Neruda,male,1904-07-12,Parral,Parral,Chile,Chile,South America,1973-09-23,1,The Nobel Prize in Literature 1971,for a poetry that with the action of an elemental force brings alive a continent's destiny and dreams,,,,,,,,,,,,,,,
711,622,1951,Literature,Individual,Pär Fabian Lagerkvist,male,1891-05-23,Växjö,Växjö,Sweden,Sweden,Europe,1974-07-11,1,The Nobel Prize in Literature 1951,for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind,,,,,,,,,,,,,,,
712,53,1948,Physics,Individual,Patrick Maynard Stuart Blackett,male,1897-11-18,London,London,United Kingdom,United Kingdom,Europe,1974-07-13,1,The Nobel Prize in Physics 1948,"for his development of the Wilson cloud chamber method, and his discoveries therewith in the fields of nuclear physics and cosmic radiation",Victoria University,Manchester,United Kingdom,,,,,,,,,,,,
713,912,2014,Literature,Individual,Patrick Modiano,male,1945-07-30,Paris,Paris,France,France,Europe,NaN,1,The Nobel Prize in Literature 2014,"for the art of memory with which he has evoked the most ungraspable human destinies and
uncovered the life-world of the occupation",,,,,,,,,,,,,,,
714,648,1973,Literature,Individual,Patrick White,male,1912-05-28,London,London,United Kingdom,United Kingdom,Europe,1990-09-30,1,The Nobel Prize in Literature 1973,for an epic and psychological narrative art which has introduced a new continent into literature,,,,,,,,,,,,,,,
715,679,1970,Economic Sciences,Individual,Paul A. Samuelson,male,1915-05-15,"Gary, IN","Gary, IN",USA,USA,North America,2009-12-13,1,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1970,for the scientific work through which he has developed static and dynamic economic theory and actively contributed to raising the level of analysis in economic science,Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA,,,,,,,,,,,,
716,40,1933,Physics,Individual,Paul Adrien Maurice Dirac,male,1902-08-08,Bristol,Bristol,United Kingdom,United Kingdom,Europe,1984-10-20,1/2,The Nobel Prize in Physics 1933,for the discovery of new productive forms of atomic theory,University of Cambridge,Cambridge,United Kingdom,,,,,,,,,,,,
717,254,1980,Chemistry,Individual,Paul Berg,male,1926-06-30,"New York, NY","New York, NY",USA,USA,North America,2023-02-15,1/2,The Nobel Prize in Chemistry 1980,"for his fundamental studies of the biochemistry of nucleic acids, with particular regard to recombinant-DNA",Stanford University,"Stanford, CA",USA,,,,,,,,,,,,
718,764,2003,Physiology or Medicine,Individual,Paul C. Lauterbur,male,1929-05-06,"Sidney, OH","Sidney, OH",USA,USA,North America,2007-03-27,1/2,The Nobel Prize in Physiology or Medicine 2003,for their discoveries concerning magnetic resonance imaging,University of Illinois,"Urbana, IL",USA,,,,,,,,,,,,
